Human,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
LOC107986896,0,0,0,0,0,0
GEM,128,15,480,80,0,3
LOC105375648,0,0,0,0,0,0
LOC105375647,0,0,0,0,0,0
CDH17,0,0,0,0,0,0
PDP1,1752,790,710,2208,138,247
MIR378D2,0,0,0,0,0,0
LOC105375646,0,0,0,0,0,0
TMEM67,37,55,0,125,57,27
LOC105375645,0,0,0,0,0,0
RBM12B-AS1,0,0,0,0,0,0
RBM12B,1437,411,1039,603,458,814
FAM92A1,54,24,94,126,35,30
LOC105375641,0,0,0,0,0,0
LINC00535,0,0,7,0,0,0
LOC105375642,0,0,0,0,0,0
LOC107986956,0,0,0,0,0,0
LOC105375643,0,0,0,0,0,0
LOC105375644,0,0,0,0,0,0
C8orf87,0,0,0,0,0,0
MIR8084,0,0,0,0,0,0
TRIQK,268,0,276,163,2,207
FLJ46284,0,0,0,1,0,0
LOC101926956,0,0,0,0,0,0
LOC102724710,0,0,0,0,0,0
LOC105375639,0,0,0,0,0,0
LOC105375638,0,0,0,0,0,0
RUNX1T1,1595,390,697,751,120,384
LOC105375637,0,0,0,0,0,0
SLC26A7,0,0,0,0,0,0
MIR4661,0,0,0,0,0,0
LRRC69,0,0,0,0,4,1
OTUD6B,114,12,87,187,139,20
OTUD6B-AS1,153,1,294,321,21,47
TMEM55A,2,0,294,189,0,1
C8orf88,83,0,1,27,1,0
LOC105375634,8,0,0,0,0,0
LOC105375635,0,3,0,0,0,0
NECAB1,1069,18,168,2004,48,159
LOC105375633,0,0,0,0,0,0
LOC102724670,0,0,0,0,0,0
TMEM64,246,10,49,53,31,44
LINC01030,0,0,0,0,0,0
LOC107986955,0,0,0,0,0,0
LINC00534,0,0,0,0,0,0
CALB1,135,19,2,275,2,4
DECR1,789,254,426,234,459,364
NBN,469,248,85,336,200,449
OSGIN2,223,45,321,373,80,331
RIPK2,181,0,1,29,73,0
LOC101929709,78,22,13,25,0,1
LOC105375632,0,0,0,0,0,0
LOC105375630,5,0,0,6,4,0
LOC105375631,0,0,0,0,0,0
LOC105375629,0,0,0,0,0,0
MMP16,152,649,1,359,388,296
LOC105375628,0,0,0,0,0,0
DCAF4L2,0,1,0,0,0,0
LOC105375626,0,0,0,0,0,0
CNBD1,0,0,0,0,0,0
LOC107986895,0,0,0,0,0,0
CNGB3,0,0,0,0,0,0
CPNE3,1776,484,676,559,431,708
RMDN1,133,300,305,170,313,690
WWP1,379,159,528,431,320,541
LOC105375624,0,0,0,0,0,0
SLC7A13,0,0,0,0,0,0
LOC105375623,0,0,0,0,0,0
ATP6V0D2,1,0,0,0,0,0
PSKH2,0,0,0,0,0,0
LOC107986954,0,0,0,0,0,0
LOC105375622,68,0,0,0,0,0
LOC107986879,0,0,0,0,0,0
LOC100288562,0,0,0,0,0,0
REXO1L2P,0,0,0,0,0,0
LOC101929627,0,0,0,0,0,0
LOC101929601,0,0,0,0,0,0
REXO1L1P,0,0,0,0,0,0
LOC105375937,0,0,0,0,0,0
CA2,451,201,382,329,137,14
CA3-AS1,0,1,0,1,0,0
CA3,47,0,3,1,34,1
CA1,0,0,0,0,0,0
CA13,37,2,0,32,153,0
LOC105375935,0,0,0,0,0,0
LOC105375936,0,0,0,0,0,0
C8orf59,38,22,1,6,23,0
E2F5,99,0,0,28,17,0
LOC102723322,0,0,0,0,0,0
LRRCC1,355,122,617,90,37,57
LOC105375933,0,0,0,0,0,0
LOC107986869,0,0,0,0,0,0
RALYL,337,1,248,371,53,221
LOC105375932,0,0,0,0,0,0
LINC01419,0,0,0,0,0,0
LOC101927141,0,0,0,0,0,3
LOC107986953,0,0,0,0,0,0
LOC105375931,0,0,0,0,0,0
LOC105375930,0,0,114,0,0,0
LOC105375929,0,0,0,0,0,0
LOC105375928,0,0,0,12,0,2
SNX16,67,0,31,67,9,0
CHMP4C,0,0,39,0,0,0
ZFAND1,387,34,279,152,50,131
SLC10A5,0,0,78,23,1,0
IMPA1,15,27,314,172,183,149
FABP12,0,0,0,0,0,0
FABP4,0,0,2,0,0,0
LOC101927118,0,0,0,0,0,0
FABP9,0,0,0,0,0,0
PMP2,2069,990,7997,2661,2653,13014
LOC105375926,0,0,0,0,0,0
LOC105375925,0,0,0,0,0,34
FABP5,24,8,347,52,0,110
LOC105375924,0,0,0,0,0,0
PAG1,550,71,957,518,493,734
LOC107986894,0,0,0,0,0,0
ZNF704,1008,863,622,954,647,703
ZBTB10,604,645,732,318,537,946
LOC105375921,0,79,0,3,0,0
LOC105375922,0,0,0,0,0,0
MIR5708,0,0,0,0,0,0
LOC105375920,0,0,0,0,0,0
LOC105375918,0,0,0,0,0,0
LOC105375919,0,0,0,0,0,0
TPD52,754,74,422,1076,95,481
MRPS28,19,127,282,108,6,45
LOC101927040,0,0,0,0,76,0
LINC01607,0,0,0,0,0,0
HEY1,734,133,271,306,237,129
LOC107986893,0,0,0,0,0,0
STMN2,1568,178,422,2800,174,897
LOC105375916,25,0,0,0,0,0
LOC105375915,0,0,0,0,0,0
LOC107986892,0,0,0,0,0,0
LOC105375913,0,0,0,0,0,0
LOC105375912,0,0,0,0,0,0
LOC105375914,0,0,0,0,7,182
LOC101241902,0,0,0,0,0,0
IL7,0,1,0,0,0,2
ZC2HC1A,47,4,219,115,105,132
PKIA-AS1,1,0,0,0,0,0
PKIA,214,85,8,687,34,135
LOC105375911,2,0,0,19,0,0
LOC102724874,0,0,0,0,0,0
LOC105375909,0,0,0,0,0,0
LOC105375907,0,0,5,0,94,0
PEX2,153,112,255,158,95,1
MIR3149,0,0,0,0,0,0
ZFHX4,527,36,426,600,1537,1359
ZFHX4-AS1,1,0,0,4,29,0
LOC107986952,0,0,0,0,0,0
LINC01111,0,0,0,0,0,0
LOC102724858,0,0,0,0,0,0
LOC105375906,0,0,0,0,0,0
HNF4G,0,2,0,0,114,0
CASC9,0,0,0,0,0,0
LOC105375905,0,0,0,0,0,0
CRISPLD1,0,80,55,1,487,1
PI15,0,0,0,67,50,21
MIR2052,0,0,0,0,0,0
MIR2052HG,0,0,0,0,0,2
LOC105375904,0,0,0,0,0,0
MIR5681B,0,0,0,0,0,0
MIR5681A,0,0,0,0,0,0
GDAP1,422,89,850,1104,502,516
JPH1,24,0,122,324,0,7
LOC105375903,0,0,0,0,0,0
LY96,15,0,6,10,0,0
TMEM70,77,93,37,223,4,0
TCEB1,240,70,419,355,46,236
LINC01617,0,0,0,0,0,0
UBE2W,248,27,43,1030,131,413
LOC105375902,10,0,0,0,0,0
STAU2,1112,247,71,1295,231,336
STAU2-AS1,0,0,0,0,0,0
LOC105375899,0,0,0,0,0,0
RDH10-AS1,0,0,0,0,0,0
RDH10,80,168,2,42,14,38
RPL7,1352,94,1886,582,276,823
C8orf89,0,0,0,0,0,0
LOC105375901,0,0,0,0,0,0
LOC107986891,0,0,0,0,0,0
SBSPON,0,0,0,1,1,0
TERF1,402,609,281,194,274,232
LOC101926908,0,0,0,0,0,0
KCNB2,0,0,0,94,22,6
LOC105375897,0,0,0,0,0,0
LOC392232,0,0,0,0,0,0
LOC105375896,0,0,64,21,0,0
TRPA1,0,0,0,21,0,0
MSC-AS1,12,26,555,39,26,168
MSC,76,0,1,7,0,0
LOC107986890,0,0,0,0,0,0
LOC105375892,0,0,0,0,0,0
LOC102724772,0,0,0,0,0,0
EYA1,10,0,68,120,67,4
LOC105375894,0,0,0,0,1,0
XKR9,136,0,0,5,10,0
LACTB2,0,0,2,21,0,1
LACTB2-AS1,0,9,0,0,70,0
TRAM1,1578,151,1077,397,86,411
LOC105375890,0,0,0,0,0,0
LOC101926892,0,0,0,0,0,0
NCOA2,651,880,1075,1090,914,868
PRDM14,0,78,0,0,0,0
LOC101929759,0,0,0,0,0,0
LOC105375889,0,0,0,0,0,1
SLCO5A1,798,2283,1838,1431,3101,553
SULF1,64,1,331,51,145,79
LINC01603,0,0,0,0,0,0
LINC01592,0,0,0,0,0,0
LOC107986951,0,0,0,0,0,0
C8orf34,1,1,0,49,0,25
C8orf34-AS1,0,0,0,10,0,0
LOC105375888,0,0,0,0,0,0
PREX2,3292,1831,1626,2086,2082,1194
LOC105375886,0,0,0,0,0,0
CPA6,0,0,0,0,0,0
LOC102724708,0,0,0,1,0,118
ARFGEF1,826,569,1224,571,473,488
CSPP1,176,61,531,149,132,297
COPS5,262,368,591,265,14,17
LOC105375885,0,0,0,0,0,0
PPP1R42,0,0,0,7,0,0
TCF24,0,0,0,0,0,0
SNORD87,1,0,46,0,24,57
SNHG6,311,7,299,158,549,411
MCMDC2,0,0,0,0,2,1
PTTG3P,0,0,0,0,0,0
SGK3,0,0,0,0,0,0
C8orf44,0,0,0,15,74,92
C8orf44-SGK3,0,0,0,2,3,0
VCPIP1,545,719,590,1222,475,1358
LOC105375884,0,0,0,23,0,0
MYBL1,0,16,9,8,19,6
C8orf46,849,220,536,1474,883,252
ADHFE1,187,102,236,92,336,227
RRS1,1,3,5,58,70,205
RRS1-AS1,0,0,0,0,5,0
LOC102724687,96,166,266,89,156,0
LINC00967,0,0,0,0,0,0
CRH,0,0,0,30,0,0
TRA-AGC8-2,0,0,0,0,0,0
TRY-GTA5-2,0,0,0,0,0,0
TRY-GTA5-1,0,0,0,0,0,0
TRIM55,0,0,0,0,0,0
DNAJC5B,0,0,0,0,0,0
LOC105375883,0,0,0,0,0,0
LOC107986950,0,0,0,0,0,0
LOC107986948,0,0,0,0,0,0
LOC107986949,0,0,0,0,0,0
PDE7A,439,0,19,171,25,89
MTFR1,162,0,145,78,3,143
ARMC1,235,67,231,306,194,222
LINC01299,0,0,0,6,0,0
LOC105375881,0,0,0,0,0,0
LINC00251,0,0,0,0,0,0
LOC105375880,0,0,0,0,0,0
LOC105375878,0,0,0,0,0,0
LOC105375879,0,0,0,3,0,0
CYP7B1,1018,303,697,536,130,294
BHLHE22,55,0,0,134,0,280
LOC401463,0,0,0,0,0,0
MIR124-2,0,0,0,14,0,0
MIR124-2HG,80,0,12,326,164,751
LOC105375877,0,0,0,0,0,0
LOC102724623,0,0,0,0,0,0
LINC01289,0,0,0,11,0,0
LOC107986947,0,0,0,1,0,0
LOC105375876,0,0,0,2,0,0
LOC102724612,0,0,0,11,0,0
LOC105375874,0,0,0,0,0,0
LOC105375875,0,0,0,0,0,0
LOC105375873,0,0,0,0,0,0
YTHDF3,616,116,763,534,167,475
YTHDF3-AS1,0,0,0,0,0,0
TTPA,118,0,0,3,2,0
GGH,74,0,10,79,115,32
LOC107986946,0,17,0,0,0,0
UG0898H09,720,116,252,801,265,193
NKAIN3,360,4,102,279,93,61
LOC105375871,0,0,0,0,0,0
LOC101929628,0,0,0,0,0,0
MIR4470,0,0,0,0,0,0
ASPH,1194,321,990,1339,607,1731
LOC105375870,0,0,0,0,0,0
CLVS1,62,0,0,178,38,0
LOC100130298,0,0,0,0,0,0
LOC105375938,0,0,0,0,0,0
CHD7,445,314,358,349,1068,757
RAB2A,1353,539,1114,1123,204,1104
LOC105375865,0,0,0,0,0,0
LINC01301,0,178,0,36,10,2
LOC105375864,0,2,0,0,130,0
CA8,13,247,0,93,142,151
LOC105375863,0,0,0,0,0,0
LOC105375861,63,0,0,0,0,0
LOC105375859,0,0,0,0,0,0
LOC105375860,0,0,0,0,0,0
LOC100505501,0,0,0,7,0,0
TOX,72,63,96,134,171,163
LOC105375858,0,0,0,0,0,0
NSMAF,64,134,591,144,122,451
SDCBP,2193,361,2600,841,252,632
LOC105375857,0,0,0,0,0,0
CYP7A1,0,0,0,0,0,0
UBXN2B,662,1,516,495,39,257
LOC101929528,0,0,0,0,0,0
LOC107986945,0,0,0,0,0,0
FAM110B,134,28,1,371,194,11
LINC01602,0,0,0,0,0,0
LOC105375856,0,0,0,0,0,0
LOC286178,2,0,0,1,0,0
LOC105375855,0,0,0,0,0,0
LOC107986888,0,0,0,0,0,0
LOC101929488,0,0,0,0,0,0
LINC00588,0,0,0,0,0,0
LOC286177,0,0,0,0,0,0
LINC01606,0,0,0,0,0,0
IMPAD1,656,746,1743,1749,511,1335
LOC105375852,0,0,0,0,0,0
LOC105375851,0,0,0,0,0,0
LOC105375850,0,0,0,0,0,0
LINC00968,0,0,0,0,0,0
LOC101929398,0,0,0,0,0,0
LOC101929415,0,0,0,0,0,0
PENK,0,0,0,64,0,0
LOC105375848,0,0,0,0,0,0
LOC105375849,0,0,0,0,0,0
SDR16C6P,0,0,0,0,0,0
SDR16C5,0,0,0,15,0,0
CHCHD7,492,213,7,223,103,248
PLAG1,6,0,135,27,0,19
MOS,0,0,0,0,0,0
LOC105375847,0,0,0,0,0,0
SNORD54,0,0,0,0,0,54
RPS20,1654,69,786,470,529,104
LYN,297,85,180,153,95,33
TGS1,225,118,9,148,114,5
TMEM68,0,115,85,41,29,203
LOC105375846,0,0,0,0,5,0
LOC105375845,0,0,0,0,0,0
LOC105375843,0,0,0,0,0,0
SBF1P1,0,0,0,1,0,0
LOC105375844,0,96,1,12,1,3
XKR4,12,0,53,176,5,4
LOC107986887,0,0,0,0,0,0
LOC107986886,0,0,0,0,0,0
LOC107986944,0,0,0,0,0,0
LOC105375842,0,0,0,0,0,0
LOC107984125,0,0,0,0,0,99
RP1,0,2,0,0,0,0
LOC100129098,0,0,0,0,0,0
SOX17,57,118,121,0,0,0
LOC105375841,0,82,0,0,0,0
LOC105375840,0,0,0,0,0,0
RNU105C,0,0,0,0,0,0
MRPL15,292,160,300,181,79,240
LYPLA1,371,14,498,79,151,0
LOC105375839,0,0,0,0,0,0
TCEA1,256,593,66,313,287,255
RGS20,8,174,58,79,118,24
ATP6V1H,339,17,544,801,192,158
LOC100507516,0,16,10,33,421,95
OPRK1,0,0,0,137,0,0
LOC105375836,0,0,0,0,0,0
NPBWR1,0,0,0,0,0,0
LOC107986943,0,0,0,0,0,0
LOC105375835,0,0,0,4,0,0
RB1CC1,1674,117,1916,1969,737,2094
LOC107986877,0,0,0,0,0,0
FAM150A,0,0,0,0,0,0
LOC101929341,0,0,0,0,0,0
ST18,174,165,1,191,308,501
LOC102724330,10,7,1,33,8,0
PCMTD1,658,102,579,359,327,504
LOC105375833,0,0,0,0,0,0
PXDNL,30,0,0,12,0,0
LOC105375831,0,0,0,0,0,0
LOC105375830,0,0,0,0,0,0
LOC105375828,0,0,0,0,0,0
LOC105375829,0,0,0,0,0,0
SNTG1,70,4,52,239,536,315
LOC100507464,0,0,0,0,0,0
LOC105375826,0,0,0,0,0,0
C8orf22,0,0,0,0,0,0
LOC107986942,0,0,0,0,0,0
SNAI2,0,84,4,23,0,0
LOC105375825,0,0,0,18,0,0
EFCAB1,0,0,0,42,1,0
LOC101929217,0,0,0,0,0,0
LOC105375823,0,0,0,0,0,0
LOC101929268,0,0,0,0,0,0
LOC105375822,1,0,0,0,0,0
LOC105375821,0,0,0,0,0,0
LOC105375820,0,0,0,0,0,0
LOC107986941,0,0,0,0,0,0
UBE2V2,1186,139,154,610,29,232
LOC105375819,0,0,0,0,0,0
MCM4,61,0,43,164,334,259
LOC105375818,0,0,0,0,0,0
PRKDC,1996,1152,2835,2149,1050,1242
CEBPD,170,1116,1041,104,388,225
LOC107986940,0,0,0,0,0,0
SPIDR,475,235,970,462,354,527
LOC100287846,54,0,62,187,74,1
LOC107986885,0,0,0,0,0,0
LOC105375817,0,0,0,0,0,0
LOC105375816,0,0,0,0,0,0
LOC105375815,0,0,0,0,0,0
LOC105375814,0,0,0,0,0,0
LOC105375813,0,0,0,0,0,0
LINC00293,0,0,0,0,0,0
LOC105375812,0,0,0,0,0,0
LOC105375811,0,0,0,0,0,0
LOC105379397,0,0,0,0,0,0
POTEA,0,0,0,0,0,0
HGSNAT,502,450,1334,280,568,1456
POMK,182,304,0,128,75,128
FNTA,317,6,233,131,69,111
HOOK3,1326,769,1986,1344,587,692
MIR4469,0,0,0,0,0,0
RNF170,227,128,238,197,35,42
THAP1,186,151,223,48,44,0
CHRNA6,0,0,6,0,0,4
CHRNB3,0,3,0,0,0,0
LOC105379396,0,0,0,11,0,0
SMIM19,79,1,140,119,61,4
SLC20A2,1775,868,1143,585,555,408
VDAC3,767,9,265,726,148,757
DKK4,0,0,0,0,0,0
POLB,121,0,1,40,5,1
LOC105379395,0,9,0,0,0,0
IKBKB,524,410,1092,133,261,233
LOC101929897,0,0,0,0,0,0
PLAT,781,422,3376,136,96,313
AP3M2,276,12,564,579,259,416
LOC107986939,0,0,0,0,0,0
LOC105379393,0,0,0,0,0,0
KAT6A,3282,795,1582,1071,1481,506
LOC105379392,0,0,0,0,0,0
MIR486-2,0,0,0,0,0,0
MIR486-1,0,0,0,0,0,0
ANK1,201,2,313,342,0,601
NKX6-3,1,0,0,2,0,0
GPAT4,399,260,516,350,196,460
LOC102723729,0,0,0,19,0,0
GINS4,0,0,0,0,0,0
GOLGA7,1134,43,670,464,59,73
LOC105379391,0,0,0,0,0,0
MIR548AO,0,0,0,0,0,0
SFRP1,27,2,3,120,1,0
LOC105379771,0,0,0,0,0,0
LOC105379390,0,0,0,0,0,0
LOC105379389,0,0,0,0,0,0
LOC107986938,0,0,0,0,0,0
ZMAT4,1,88,0,220,66,153
LOC105379388,0,0,0,0,0,0
LOC105379387,0,0,0,0,0,0
C8orf4,1,0,313,47,0,1
LOC105379386,0,0,0,0,0,0
LOC105379385,0,0,0,0,0,0
IDO2,0,0,0,0,0,0
IDO1,0,0,0,0,0,0
ADAM2,0,0,0,0,0,0
ADAM18,0,0,0,0,0,0
LOC100130964,0,0,0,0,0,0
ADAM3A,0,0,0,0,0,0
ADAM5,0,0,0,0,0,0
ADAM32,0,0,0,14,0,0
ADAM9,690,42,54,384,227,583
TM2D2,442,142,108,329,132,0
HTRA4,0,0,0,0,16,0
PLEKHA2,726,338,108,389,675,183
TACC1,4475,4368,10056,2842,2338,2103
RNF5P1,13,5,1,5,18,0
LOC105379384,0,0,0,0,0,0
LOC105379383,0,0,0,11,6,0
C8orf86,0,0,0,0,0,0
LOC107986937,0,0,0,0,0,0
FGFR1,760,792,525,414,588,560
LOC102723716,0,0,0,17,0,0
LETM2,0,0,176,4,14,0
WHSC1L1,1152,301,1133,1218,903,838
PLPP5,68,13,18,143,23,481
DDHD2,1058,714,631,1644,522,707
BAG4,137,14,53,520,68,44
LSM1,65,1,450,86,187,0
LOC105379382,0,0,0,0,0,0
STAR,2,1,0,39,114,6
ASH2L,412,60,509,294,78,220
EIF4EBP1,0,0,0,49,0,0
ADRB3,0,0,0,3,0,0
GOT1L1,0,0,0,0,0,0
RAB11FIP1,239,0,322,123,21,8
BRF2,118,4,0,49,0,73
ADGRA2,660,1210,1132,138,133,16
LOC105379381,0,0,0,0,0,0
PROSC,359,47,82,348,226,149
LOC728024,37,16,0,0,4,0
ERLIN2,360,423,517,248,677,344
LOC102723701,1,0,0,17,0,0
LOC101929622,0,0,0,0,0,0
ZNF703,308,251,1196,259,269,4
LOC105379380,0,0,0,0,0,0
LOC105379378,0,0,0,0,0,0
LOC105379379,0,0,0,0,0,0
LINC01605,0,0,0,17,0,0
LOC100507403,0,0,0,0,0,0
LOC105379377,0,0,0,0,0,0
LOC105379376,0,0,0,0,0,0
LOC105379375,0,0,0,0,0,0
KCNU1,0,0,0,0,0,0
LOC105379371,0,0,0,0,0,0
LOC105379370,0,0,0,3,0,0
LOC101929550,0,1,0,0,22,0
UNC5D,20,161,79,371,428,89
LOC105379369,0,0,0,0,0,0
LOC105379368,0,0,0,0,0,0
LINC01288,0,0,0,0,0,0
LOC105379365,1,0,0,1,0,0
LOC105379366,0,0,0,0,0,0
LOC105379364,0,0,0,0,0,0
LOC105379363,0,0,0,0,0,0
DUSP26,210,0,49,242,0,343
RNF122,3,0,14,48,0,3
SNORD13,0,0,0,0,0,0
TTI2,5,0,116,47,1,96
MAK16,125,2,130,214,33,0
FUT10,168,87,44,95,170,604
LOC105379362,0,126,11,29,25,35
NRG1-IT3,0,0,0,0,0,0
LOC105379361,28,0,0,13,0,1
NRG1-IT1,0,0,0,0,0,0
LOC107986936,1,0,14,1,0,0
NRG1,40,12,0,58,427,58
LOC105379360,0,0,0,0,0,0
LOC101929492,0,0,0,0,0,0
LOC105379358,0,0,0,0,0,0
WRN,19,158,503,165,1,325
PURG,92,0,7,168,39,60
LOC105379357,0,0,0,0,0,0
TEX15,102,0,0,28,1,0
PPP2CB,1807,128,739,1401,529,1610
LOC105379355,0,0,0,0,0,0
LOC105379356,0,0,1,0,0,0
UBXN8,1,12,293,7,0,54
GSR,160,18,143,242,123,90
SMIM18,0,0,0,6,0,0
GTF2E2,27,0,195,33,7,81
RBPMS,215,719,287,49,330,529
RBPMS-AS1,0,0,0,0,0,0
DCTN6,91,54,33,155,62,190
MBOAT4,0,0,0,0,0,0
LEPROTL1,950,666,1050,474,357,376
SARAF,5011,616,2196,4151,986,3482
MIR3148,0,0,0,0,0,0
FAM183CP,0,0,0,0,0,0
LOC105379354,0,0,0,0,0,0
LOC107986884,0,0,0,0,0,0
LOC101929470,0,0,0,0,0,0
LOC101929450,0,0,0,0,0,0
LINC00589,0,0,0,0,0,0
LOC105379352,0,0,0,0,0,0
LOC105379351,0,0,0,0,0,0
LOC107986935,0,0,0,0,0,0
LOC105379350,0,0,0,0,0,0
LOC107986883,0,0,0,0,0,0
LOC105379349,0,0,0,0,0,0
DUSP4,0,582,1,88,284,2
KIF13B,924,1070,692,454,825,1355
LOC105379346,0,0,0,1,0,0
HMBOX1,1512,2554,2068,1716,2328,2408
INTS9,66,50,28,32,159,1
EXTL3,452,224,471,651,648,504
EXTL3-AS1,0,0,0,0,0,0
LOC105379345,0,0,0,0,0,0
LOC105379344,0,0,0,0,0,0
MIR4288,0,0,0,0,0,0
FZD3,898,573,202,1717,770,690
FBXO16,34,104,0,76,0,0
ZNF395,413,13,344,326,385,136
PNOC,0,0,0,8,0,0
LOC105379343,0,0,0,0,0,0
ELP3,326,232,310,293,123,278
NUGGC,0,52,8,0,0,0
LOC105379342,0,0,0,0,0,0
MIR4287,0,0,0,0,0,0
SCARA5,60,0,0,3,0,0
PBK,0,0,0,0,0,0
ESCO2,0,0,0,0,0,0
LOC107986934,0,0,0,20,0,8
CCDC25,156,254,267,481,151,450
MIR3622A,0,0,0,0,21,0
MIR3622B,0,0,0,0,0,0
SCARA3,419,916,747,381,779,2529
MIR6843,0,0,0,0,0,0
CLU,5096,4535,18205,10739,9573,44071
EPHX2,0,164,32,87,108,194
CHRNA2,12,0,0,101,0,0
MIR6842,0,0,0,0,0,0
PTK2B,354,379,77,1283,463,352
TRIM35,27,37,512,184,169,57
STMN4,682,28,434,827,319,455
LOC105379340,0,0,0,0,0,0
MIR548H4,0,0,0,0,0,0
LOC105379339,0,0,0,0,0,0
ADRA1A,152,199,0,190,1269,401
DPYSL2,6456,2685,7701,9934,3583,7702
PNMA2,2214,398,398,5314,1034,1887
LOC105379337,0,0,0,4,0,0
BNIP3L,1934,490,798,1394,878,1036
PPP2R2A,675,239,175,604,188,166
LOC105379336,0,0,0,0,0,0
LOC105379335,0,0,0,0,0,0
LOC102723395,0,0,0,0,0,0
EBF2,0,0,0,0,0,0
LOC105379332,0,0,0,0,0,0
LOC105379333,0,0,0,0,0,0
LOC107986933,0,0,0,0,0,0
CDCA2,0,0,0,0,0,0
KCTD9,269,2,250,89,58,0
GNRH1,0,0,21,0,0,0
LOC105379331,0,0,0,0,0,0
MIR6876,0,0,0,0,0,0
DOCK5,678,243,230,507,1543,2430
LOC105379330,0,0,0,0,0,0
MIR6841,0,0,0,0,0,0
NEFL,4614,173,728,8722,359,1984
NEFM,1897,49,658,4527,557,1606
LOC105379329,0,0,0,17,0,0
LOC107986882,0,0,0,0,0,0
LOC107986932,0,0,0,0,0,0
LOC101929315,0,0,0,0,0,0
ADAM7,0,0,0,0,0,0
ADAMDEC1,0,0,0,0,0,0
LOC101929294,0,0,0,0,0,0
ADAM28,274,31,457,31,388,602
LOC105379328,0,0,0,0,0,0
LOC107986931,0,0,0,0,0,0
STC1,187,0,0,0,0,0
LOC101929258,0,0,0,0,0,0
NKX2-6,0,0,0,0,0,0
NKX3-1,44,1,6,36,0,0
LOC107986930,0,0,0,0,0,0
SLC25A37,483,13,155,395,379,1203
LOC105379327,0,0,0,0,0,0
ENTPD4,476,281,730,769,335,146
LOC100507156,0,0,0,2,10,0
LOXL2,1,14,448,16,0,0
R3HCC1,356,148,454,92,22,66
LOC105379326,1,2,0,0,17,0
CHMP7,359,183,94,211,333,460
LOC389641,0,0,0,0,0,0
TNFRSF10A,97,317,0,4,75,0
TNFRSF10D,504,166,325,40,92,200
TNFRSF10C,0,1,249,0,144,0
LOC254896,0,0,0,0,0,0
LOC107986929,0,0,0,0,0,0
LOC107986928,0,0,0,0,0,0
LOC286059,0,0,0,0,0,0
TNFRSF10B,605,98,880,161,354,129
LOC107986927,0,0,0,0,0,0
RHOBTB2,833,41,433,1288,377,300
LOC107984124,0,0,0,0,0,0
LOC101929237,0,0,0,99,0,1
LOC105379325,0,0,0,0,0,0
PEBP4,1,0,172,4,61,196
LOC107986925,0,0,0,0,0,0
LOC107986926,0,0,0,0,0,0
LOC105379321,0,0,0,2,0,0
LOC105379322,0,0,0,0,0,0
EGR3,1233,40,111,2631,69,580
LOC107986924,0,0,0,6,0,0
LOC105369180,0,0,0,4,52,0
BIN3-IT1,0,0,0,0,0,0
BIN3,0,0,74,23,63,89
CCAR2,402,138,400,486,393,18
LOC107986876,0,0,6,0,0,0
C8orf58,0,4,32,11,55,205
PDLIM2,207,133,163,39,27,304
SORBS3,243,503,980,89,265,559
PPP3CC,227,250,208,136,17,0
SLC39A14,201,1,219,391,362,71
PIWIL2,0,0,0,14,18,0
LOC100507071,0,0,0,0,0,0
POLR3D,95,104,16,91,208,176
MIR320A,0,0,0,2,0,0
PHYHIP,1134,223,181,2441,277,262
BMP1,9,316,42,73,80,0
SFTPC,0,0,0,0,0,0
LGI3,358,28,21,411,154,458
REEP4,1,0,0,0,4,0
HR,377,1,1,354,257,3
NUDT18,0,35,57,38,5,0
FAM160B2,37,29,0,145,66,322
DMTN,826,183,30,1434,413,147
FGF17,26,0,0,91,0,56
NPM2,198,0,0,261,25,4
XPO7,931,329,1451,1033,481,633
DOK2,0,0,0,0,6,0
LOC107986923,0,0,0,0,0,0
LOC105379318,0,0,0,0,0,0
GFRA2,195,0,1,283,1,349
LOC107986922,0,0,0,0,0,0
LOC101929172,0,0,0,0,0,0
LOC286114,0,0,0,0,0,0
LOC102467222,0,0,0,0,0,0
LOC105379316,0,0,0,2,0,0
LOC105379315,0,0,0,0,0,0
LOC107986881,0,0,0,0,0,0
LOC105379314,0,0,0,0,0,0
LZTS1-AS1,0,0,0,0,0,0
LZTS1,202,174,338,609,373,97
ATP6V1B2,2448,198,938,3918,467,2365
SLC18A1,0,0,0,8,0,0
LOC105379312,0,0,0,0,0,0
LOC105379310,0,0,0,0,0,0
LOC105379311,0,0,0,0,0,0
LPL,819,221,1951,111,259,13
LOC107986921,0,0,0,0,0,0
LOC105379309,0,0,0,0,0,0
INTS10,188,234,291,232,394,313
LOC107986920,0,0,0,0,0,0
LOC105379308,0,0,0,0,0,0
CSGALNACT1,22,58,314,422,427,569
LOC102724881,0,0,0,0,0,0
SH2D4A,0,52,124,20,1,40
LOC105379306,0,0,0,0,0,0
LOC105379300,0,0,0,0,0,0
LOC100128993,0,0,0,0,0,0
LOC105379301,0,0,0,0,0,0
LOC105379303,0,0,0,0,0,0
LOC107986868,0,0,0,0,0,0
PSD3,3808,327,1179,8394,1348,4806
NAT2,0,0,0,0,0,0
NAT1,0,0,0,0,22,1
LOC101929066,103,0,0,10,72,0
ASAH1,1055,586,892,501,606,701
LOC107986867,0,0,0,0,1,0
PCM1,1242,960,4329,2099,2178,2269
FGL1,0,28,1,0,3,1
